trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,4,2,6,2,2,0,36,,train_dim1_1,21,30,5,0,5,0,,,,,,,,,0,0,0,0,0,20,20,20,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,0,22,,,,,,,30,,,,,,,,598.3033021000447,598.3033021000447,598.3033021000447,598.3033021000447,598.3033021000447,right,0.5914655000087805,19,0,0,99,0.24,-0.24,right,0.488742999965325,,,,,596.7350774000515,-0.16,-0.32,0.0,0.0,-0.32,-0.16,-0.16,-0.16,-0.32,595.7855416000239,595.7855416000239,595.7855416000239,595.7855416000239,595.7855416000239,595.7855416000239,595.7855416000239,595.7855416000239,595.7186190500215,1.0852645999984816,return,0.9215565999620594,598.3033021000447,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,6,2,2,0,36,,train_dim1_1,21,30,5,0,5,0,,,,,,,,,0,0,0,0,0,20,20,20,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,598.872215600044,598.872215600044,598.872215600044,598.872215600044,598.872215600044,right,0.37750030000461265,19,0,0,99,0.32,-0.24,right,0.30700819997582585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,2,6,2,2,0,36,,train_dim1_1,21,30,5,0,5,0,,,,,,,,,0,0,0,0,0,20,20,20,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,599.2577503000502,599.2577503000502,599.2577503000502,599.2577503000502,599.2577503000502,return,0.3610566999996081,20,0,0,1,0.32,-0.24,return,0.29040170001098886,0,113,0.32,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,0,2,0,1,0,26,,train_dim1_1,22,30,5,0,5,0,,,,,,,,,0,0,0,0,0,21,21,21,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,4,23,,,,,,,30,,,,,,,,603.3937131999992,603.3937131999992,603.3937131999992,603.3937131999992,603.3937131999992,right,1.0747941000154242,20,0,0,99,0.0,-0.4,right,0.9800206000218168,,,,,601.835000000021,0.32,-0.24,0.0,0.16,-0.24,0.32,0.24,0.32,-0.24,601.2195305000059,601.2195305000059,601.2195305000059,601.2195305000059,601.2195305000059,601.2195305000059,601.2195305000059,601.2195305000059,601.168863020034,0.7513611000031233,return,0.5942447999841534,603.3937131999992,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,0,2,0,1,0,26,,train_dim1_1,22,30,5,0,5,0,,,,,,,,,0,0,0,0,0,21,21,21,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,604.4579751000274,604.4579751000274,604.4579751000274,604.4579751000274,604.4579751000274,return,0.32779369998024777,21,0,0,1,0.0,-0.4,return,0.24720340000931174,0,114,0.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,5,0,5,0,,,,,,,,,0,0,0,0,0,22,22,22,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,1,24,,,,,,,30,,,,,,,,608.2855206000386,608.2855206000386,608.2855206000386,608.2855206000386,608.2855206000386,right,0.5917720000143163,21,0,0,99,0.08,-0.32,right,0.4986219999846071,,,,,606.7183802000363,0,-0.4,0.0,0.08,-0.4,0,-0.04,0,-0.4,606.3617209000513,606.3617209000513,606.3617209000513,606.3617209000513,606.3617209000513,606.3617209000513,606.3617209000513,606.3617209000513,606.3182048500457,0.4686375000164844,return,0.330927699978929,608.2855206000386,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,5,0,5,0,,,,,,,,,0,0,0,0,0,22,22,22,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,608.8608211000101,608.8608211000101,608.8608211000101,608.8608211000101,608.8608211000101,right,0.22751769999740645,21,0,0,99,0.16,-0.32,right,0.1581859000143595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,5,0,5,0,,,,,,,,,0,0,0,0,0,22,22,22,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,609.0915665000211,609.0915665000211,609.0915665000211,609.0915665000211,609.0915665000211,right,0.2609851000015624,21,0,0,99,0.24,-0.32,right,0.18379109998932108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,5,0,5,0,,,,,,,,,0,0,0,0,0,22,22,22,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,609.359346000012,609.359346000012,609.359346000012,609.359346000012,609.359346000012,right,0.2276844999869354,21,0,0,99,0.32,-0.32,right,0.15932239999528974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,5,0,5,0,,,,,,,,,0,0,0,0,0,22,22,22,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,609.5927411000011,609.5927411000011,609.5927411000011,609.5927411000011,609.5927411000011,right,0.2275179999996908,21,0,0,99,0.4,-0.32,right,0.14857520000077784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,5,0,5,0,,,,,,,,,0,0,0,0,0,22,22,22,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,609.8236986000556,609.8236986000556,609.8236986000556,609.8236986000556,609.8236986000556,return,0.2611795000266284,22,0,0,1,0.4,-0.32,return,0.1793082999647595,0,119,0.4,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,2,25,,,,,,,30,,,,,,,,613.6132935000351,613.6132935000351,613.6132935000351,613.6132935000351,613.6132935000351,right,0.7916821999824606,22,0,0,99,0.24,-0.08,right,0.6958256000070833,,,,,612.0516703000176,0.4,-0.32,0.0,0.4,-0.32,0.4,0.2,0.4,-0.32,611.6958719000104,611.6958719000104,611.6958719000104,611.6958719000104,611.6958719000104,611.6958719000104,611.6958719000104,611.6958719000104,611.6353791200206,0.5015562000335194,return,0.3374104000395164,613.6132935000351,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,614.3923156000092,614.3923156000092,614.3923156000092,614.3923156000092,614.3923156000092,right,0.5432389000197873,22,0,0,99,0.32,-0.08,right,0.4736873999936506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,614.9363787000184,614.9363787000184,614.9363787000184,614.9363787000184,614.9363787000184,right,0.6615379000431858,22,0,0,99,0.4,-0.08,right,0.5932320999563672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,615.6022947000456,615.6022947000456,615.6022947000456,615.6022947000456,615.6022947000456,return,0.2944238999625668,23,0,0,1,0.4,-0.08,return,0.22984059998998418,0,122,0.4,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,3,0,0,0,16,,train_dim1_1,25,30,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,4,26,,,,,,,30,,,,,,,,619.4350295000477,619.4350295000477,619.4350295000477,619.4350295000477,619.4350295000477,return,0.7593590000178665,24,0,0,1,0.08,-0.4,return,0.6609333000378683,0,122,0.08,-0.4,617.8679902000003,0.4,-0.08,0.0,0.24,-0.08,0.4,0.28,0.4,-0.08,617.4844518000027,617.4844518000027,617.4844518000027,617.4844518000027,617.4844518000027,617.4844518000027,617.4844518000027,617.4844518000027,617.4348619500233,0.5022101000067778,return,0.36007019999669865,619.4350295000477,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,3,27,,,,,,,30,,,,,,,,623.8017056000535,623.8017056000535,623.8017056000535,623.8017056000535,623.8017056000535,right,0.5578377000056207,24,0,0,99,0.0,-0.32,right,0.45985640003345907,,,,,622.2345679000136,0.08,-0.4,0.0,0.0,-0.4,0.08,0.08,0.08,-0.4,621.7546021000016,621.7546021000016,621.7546021000016,621.7546021000016,621.7546021000016,621.7546021000016,621.7546021000016,621.7546021000016,621.701805150049,0.6016206999775022,return,0.4574807999888435,623.8017056000535,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,624.3450669000158,624.3450669000158,624.3450669000158,624.3450669000158,624.3450669000158,right,0.27760939998552203,24,0,0,99,0.08,-0.32,right,0.1953067000140436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,624.6279712000396,624.6279712000396,624.6279712000396,624.6279712000396,624.6279712000396,right,0.2780114999623038,24,0,0,99,0.16,-0.32,right,0.19652729999506846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,624.9073032000451,624.9073032000451,624.9073032000451,624.9073032000451,624.9073032000451,right,0.2769931000075303,24,0,0,99,0.24,-0.32,right,0.2048557999660261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,625.1899770000018,625.1899770000018,625.1899770000018,625.1899770000018,625.1899770000018,right,0.2444571999949403,24,0,0,99,0.32,-0.32,right,0.16759099997580051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,625.4399504000321,625.4399504000321,625.4399504000321,625.4399504000321,625.4399504000321,return,0.26131899998290464,25,0,0,1,0.32,-0.32,return,0.1806848999694921,0,127,0.32,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,2,1,2,0,36,,train_dim1_1,27,30,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,28,,,,,,,30,,,,,,,,629.534695600043,629.534695600043,629.534695600043,629.534695600043,629.534695600043,right,0.5244992999942042,25,0,0,99,-0.08,-0.32,right,0.43160740000894293,,,,,627.9677198000136,0.32,-0.32,0.0,0.4,-0.32,0.32,0.12,0.32,-0.32,627.2904884000309,627.2904884000309,627.2904884000309,627.2904884000309,627.2904884000309,627.2904884000309,627.2904884000309,627.2904884000309,627.2356765500444,0.801099999982398,return,0.6453856999869458,629.534695600043,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,2,1,2,0,36,,train_dim1_1,27,30,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,630.0389625000535,630.0389625000535,630.0389625000535,630.0389625000535,630.0389625000535,right,0.4109277999959886,25,0,0,99,0.0,-0.32,right,0.33762929996009916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,2,1,2,0,36,,train_dim1_1,27,30,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,630.4549306000117,630.4549306000117,630.4549306000117,630.4549306000117,630.4549306000117,return,0.3443577000289224,26,0,0,1,0.0,-0.32,return,0.27871679997770116,0,129,0.0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,1,4,1,1,0,26,,train_dim1_1,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,0,29,,,,,,,30,,,,,,,,634.6935171000077,634.6935171000077,634.6935171000077,634.6935171000077,634.6935171000077,right,1.091780300019309,26,0,0,99,0.16,-0.32,right,1.002059200021904,,,,,633.1346461000503,0,-0.32,0.0,0.16,-0.32,0,-0.08,0,-0.32,632.3799169000122,632.3799169000122,632.3799169000122,632.3799169000122,632.3799169000122,632.3799169000122,632.3799169000122,632.3799169000122,632.3346736500098,0.8684833000297658,return,0.7330534999491647,634.6935171000077,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,1,4,1,1,0,26,,train_dim1_1,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,635.7750618000282,635.7750618000282,635.7750618000282,635.7750618000282,635.7750618000282,return,0.22759670001687482,27,0,0,1,0.16,-0.32,return,0.15421750000678003,0,130,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,3,30,,,,,,,30,,,,,,,,639.9444432000164,639.9444432000164,639.9444432000164,639.9444432000164,639.9444432000164,right,1.3584087999770418,27,0,0,99,0.24,-0.4,right,1.2613142000045627,,,,,638.3847029000171,0.16,-0.32,0.0,0.08,-0.32,0.16,0.12,0.16,-0.32,637.5782363000326,637.5782363000326,637.5782363000326,637.5782363000326,637.5782363000326,637.5782363000326,637.5782363000326,637.5782363000326,637.5348082499986,0.91837020003004,return,0.7789067000267096,639.9444432000164,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,641.2866112000193,641.2866112000193,641.2866112000193,641.2866112000193,641.2866112000193,right,0.21110799995949492,27,0,0,99,0.32,-0.4,right,0.14005200000246987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,641.5039318000199,641.5039318000199,641.5039318000199,641.5039318000199,641.5039318000199,right,0.31087280000792816,27,0,0,99,0.4,-0.4,right,0.24380320002092049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,641.8183974000276,641.8183974000276,641.8183974000276,641.8183974000276,641.8183974000276,return,0.394357500015758,28,0,0,1,0.4,-0.4,return,0.3206452000304125,0,133,0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,2,2,2,0,0,16,,train_dim1_1,30,30,5,0,5,0,,,,,,,,,0,0,0,0,0,29,29,29,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,4,31,,,,,,,30,,,,,,,,657.7344120000489,657.7344120000489,657.7344120000489,657.7344120000489,657.7344120000489,return,23.142311199975666,29,0,0,1,0,-0.24,return,23.041583099984564,0,133,0,-0.24,656.1673906000215,0.4,-0.4,0.0,0.24,-0.4,0.4,0.28,0.4,-0.4,643.7915815000306,643.7915815000306,643.7915815000306,643.7915815000306,643.7915815000306,643.7915815000306,643.7915815000306,643.7915815000306,643.7348003800026,12.48504060000414,return,12.350894999981392,657.7344120000489,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,30,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,32,17,0.7,2.4583333333333335,2,1,2,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,3,1,0,,,,,,,,,,,1,,,,,,,,,685.5004168000305,0,-0.24,0.0,0.0,-0.24,0,0.0,0,-0.24,682.450438800035,682.450438800035,682.450438800035,682.450438800035,682.450438800035,682.450438800035,682.450438800035,682.450438800035,682.3844541500148,3.184847800002899,return,3.027530499966815,687.0557766000275,0,1.4166666666666667,0,2,29,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio23.wav,687.0557766000275,687.034234510042,23,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595, 0.6350862000253983, 0.7759382000076585, 0.8497486000414938, 5.399702899972908, 1.2768220000434667, 28.385102099971846]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 0.10015489999204874, 0.14706460002344102, 0.09806780004873872, 0.8497625000309199, 5.399716400017496, 1.2768347000237554, 28.385108799964655]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
