trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,2,3,5,0,3,64,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,5,0,5,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,272.77596789994277,272.77596789994277,272.77596789994277,272.77596789994277,272.77596789994277,up,0.359980900073424,3,0,99,0.08,2.7755575615628914e-17,up,0.2762923000846058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,2,3,5,0,3,64,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,5,0,5,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,273.1426033999305,273.1426033999305,273.1426033999305,273.1426033999305,273.1426033999305,return,0.2608175000641495,4,0,1,0.08,2.7755575615628914e-17,return,0.17717000003904104,None,115,0,0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,4,2,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,3,4,17,70,141.66666666666669,6,0,1,4,0,conditions/inputTrain_1.7.xlsx,99,1,1,1,0,277.0068979000207,277.0068979000207,277.0068979000207,277.0068979000207,277.0068979000207,up,0.4374559000134468,0,0,99,0,0.0,up,0.33475110004656017,None,,,,,275.4403498999309,277.0068979000207,0.08,0,0.24,0.0,-0.12,0.08,0.08,0.08,0,274.9733619999606,274.9733619999606,274.9733619999606,274.9733619999606,274.9733619999606,274.9733619999606,274.9733619999606,274.9733619999606,274.9566359000048,0.5854154999833554,return,0.4488987000659108,None,0,0,6,4,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,4,2,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,6,0,6,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,277.4411736999173,277.4411736999173,277.4411736999173,277.4411736999173,277.4411736999173,return,0.29377049999311566,1,0,1,0,0.0,return,0.20465339999645948,None,116,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,1,,,,,,,4,,,,,,,,281.15698700002395,281.15698700002395,281.15698700002395,281.15698700002395,281.15698700002395,up,0.40665569994598627,1,0,99,-0.16,-0.24,up,0.31074890005402267,None,,,,,279.5901015000418,281.15698700002395,0,0,0.08,0.0,-0.04,0,0.0,0,0,279.3066731998697,279.3066731998697,279.3066731998697,279.3066731998697,279.3066731998697,279.3066731998697,279.3066731998697,279.3066731998697,279.2899095999776,0.4016074000392109,return,0.2669633002951741,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,281.56013930006884,281.56013930006884,281.56013930006884,281.56013930006884,281.56013930006884,up,0.37674150010570884,1,0,99,-0.16,-0.15999999999999998,up,0.28952740016393363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,281.9414599998854,281.9414599998854,281.9414599998854,281.9414599998854,281.9414599998854,up,0.3606203000526875,1,0,99,-0.16,-0.07999999999999997,up,0.275982900056988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,282.30940239992924,282.30940239992924,282.30940239992924,282.30940239992924,282.30940239992924,up,0.32769399997778237,1,0,99,-0.16,2.7755575615628914e-17,up,0.24039500020444393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,282.64335959986784,282.64335959986784,282.64335959986784,282.64335959986784,282.64335959986784,return,0.2608856000006199,2,0,1,-0.16,2.7755575615628914e-17,return,0.16655250010080636,None,120,0,-0.16,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,2,,,,,,,4,,,,,,,,286.42574000009336,286.42574000009336,286.42574000009336,286.42574000009336,286.42574000009336,up,0.3915864999871701,2,0,99,0,-0.08,up,0.3122934002894908,None,,,,,284.87399940006435,286.42574000009336,-0.16,0,0.32,0.0,-0.16,-0.16,-0.16,-0.16,0,284.4746008000802,284.4746008000802,284.4746008000802,284.4746008000802,284.4746008000802,284.4746008000802,284.4746008000802,284.4746008000802,284.4572201000294,0.5177636998705566,return,0.36781630013138056,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,286.8246186999604,286.8246186999604,286.8246186999604,286.8246186999604,286.8246186999604,up,0.34414239996112883,2,0,99,0,0.0,up,0.25934890005737543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,287.1767162999604,287.1767162999604,287.1767162999604,287.1767162999604,287.1767162999604,up,0.2772877998650074,2,0,99,0,0.08,up,0.1898340000770986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,3,2,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,6,0,6,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,287.4590034999419,287.4590034999419,287.4590034999419,287.4590034999419,287.4590034999419,return,0.31088950019329786,3,0,1,0,0.08,return,0.2207479001954198,None,123,0,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,3,,,,,,,,,,,,,,,291.47570730000734,291.47570730000734,291.47570730000734,291.47570730000734,291.47570730000734,,,,,1,,,,,,,,,,289.923549399944,291.47570730000734,0,0.08,0.24,0.0,-0.04,0,0.0,0,0.08,289.3402164999861,289.3402164999861,289.3402164999861,289.3402164999861,289.3402164999861,289.3402164999861,289.3402164999861,289.3402164999861,289.32310100009204,0.702878599986434,return,0.5648847001139075,None,,,,,,,,,,,,
