trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,bye.stopped,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,9,4,5,4,-4,0,56,,train_dim1_2,24,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,7,25,,,,,,,30,,,,,,,,1358.3277163999155,1358.3277163999155,1358.3277163999155,1358.3277163999155,1358.3277163999155,left,1.121664599981159,20,0,0,99,0.48000000000000004,-0.08,left,1.0193193999584764,,,,,1356.7498153999913,1358.3277163999155,0,-0.32,0.0,0.4,-0.32,0,0.2,0,-0.32,1355.9392405999824,1355.9392405999824,1355.9392405999824,1355.9392405999824,1355.9392405999824,1355.9392405999824,1355.9392405999824,1355.9392405999824,1355.9330136100298,0.9196716998703778,return,0.779025899944827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,4,5,4,-4,0,56,,train_dim1_2,24,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1359.436018400127,1359.436018400127,1359.436018400127,1359.436018400127,1359.436018400127,left,0.4422537998761982,20,0,0,99,0.4,-0.08,left,0.3538022998254746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,4,5,4,-4,0,56,,train_dim1_2,24,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1359.8842166000977,1359.8842166000977,1359.8842166000977,1359.8842166000977,1359.8842166000977,left,0.376725000096485,20,0,0,99,0.32,-0.08,left,0.2906443001702428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,4,5,4,-4,0,56,,train_dim1_2,24,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1360.268788699992,1360.268788699992,1360.268788699992,1360.268788699992,1360.268788699992,left,0.3933565001934767,20,0,0,99,0.24,-0.08,left,0.3172342998441309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,4,5,4,-4,0,56,,train_dim1_2,24,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,23,23,23,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1360.6693863999099,1360.6693863999099,1360.6693863999099,1360.6693863999099,1360.6693863999099,return,0.42670060019008815,21,0,0,1,0.24,-0.08,return,0.33657300006598234,67,-68,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,0,8,0,0,0,16,,train_dim1_2,25,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,56,9,26,,,,,,,30,,,,,,,,1365.0193894000258,1365.0193894000258,1365.0193894000258,1365.0193894000258,1365.0193894000258,return,1.1048202000092715,22,0,0,1,0.48,-0.4,return,1.0088221998885274,67,-68,0.48,-0.4,1363.455512000015,1365.0193894000258,0.24,-0.08,0.0,0.32,-0.08,0.24,0.4,0.24,-0.08,1362.6609817000572,1362.6609817000572,1362.6609817000572,1362.6609817000572,1362.6609817000572,1362.6609817000572,1362.6609817000572,1362.6609817000572,1362.6385875799228,0.9026419001165777,return,0.766499700024724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,1,1,1,-5,0,66,,train_dim1_2,26,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,8,27,,,,,,,30,,,,,,,,1370.407212600112,1370.407212600112,1370.407212600112,1370.407212600112,1370.407212600112,left,0.7881465998943895,22,0,0,99,0.24,-0.32,left,0.6926897999364883,,,,,1368.8434880001005,1370.407212600112,0.48,-0.4,0.0,0.0,-0.4,0.48,0.48,0.48,-0.4,1367.686770600034,1367.686770600034,1367.686770600034,1367.686770600034,1367.686770600034,1367.686770600034,1367.686770600034,1367.686770600034,1367.6762123100461,1.269493900006637,return,1.1243493999354541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,1,1,1,-5,0,66,,train_dim1_2,26,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1371.193483900046,1371.193483900046,1371.193483900046,1371.193483900046,1371.193483900046,left,0.32561159995384514,22,0,0,99,0.15999999999999998,-0.32,left,0.23957059998065233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,1,1,1,-5,0,66,,train_dim1_2,26,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1371.5250621999148,1371.5250621999148,1371.5250621999148,1371.5250621999148,1371.5250621999148,left,0.34340610005892813,22,0,0,99,0.07999999999999997,-0.32,left,0.26997920009307563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,1,1,1,-5,0,66,,train_dim1_2,26,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1371.875491600018,1371.875491600018,1371.875491600018,1371.875491600018,1371.875491600018,left,0.3433046001009643,22,0,0,99,-2.7755575615628914e-17,-0.32,left,0.2642571001779288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,1,1,1,-5,0,66,,train_dim1_2,26,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1372.2266551000066,1372.2266551000066,1372.2266551000066,1372.2266551000066,1372.2266551000066,left,0.3266481999307871,22,0,0,99,-0.08000000000000003,-0.32,left,0.2523252998944372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,1,1,1,-5,0,66,,train_dim1_2,26,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1372.574325399939,1372.574325399939,1372.574325399939,1372.574325399939,1372.574325399939,return,0.7264090999960899,23,0,0,1,-0.08000000000000003,-0.32,return,0.6268408999312669,67,-73,-0.08000000000000003,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,2,1,-3,0,46,,train_dim1_2,27,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,6,28,,,,,,,30,,,,,,,,1377.1966989999637,1377.1966989999637,1377.1966989999637,1377.1966989999637,1377.1966989999637,left,1.4015328001696616,23,0,0,99,0.15999999999999998,-0.32,left,1.3131935000419617,,,,,1375.6322465999983,1377.1966989999637,-0.08,-0.32,0.0,0.4,-0.32,-0.08,0.12,-0.08,-0.32,1374.8559924000874,1374.8559924000874,1374.8559924000874,1374.8559924000874,1374.8559924000874,1374.8559924000874,1374.8559924000874,1374.8559924000874,1374.8487721099054,0.8859818000346422,return,0.748494999948889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,2,1,-3,0,46,,train_dim1_2,27,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1378.6041133999825,1378.6041133999825,1378.6041133999825,1378.6041133999825,1378.6041133999825,left,0.4594378999900073,23,0,0,99,0.07999999999999997,-0.32,left,0.3719843002036214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,2,1,-3,0,46,,train_dim1_2,27,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1379.0666215000674,1379.0666215000674,1379.0666215000674,1379.0666215000674,1379.0666215000674,left,0.5090280999429524,23,0,0,99,-2.7755575615628914e-17,-0.32,left,0.4270071000792086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,2,1,-3,0,46,,train_dim1_2,27,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1379.581452799961,1379.581452799961,1379.581452799961,1379.581452799961,1379.581452799961,return,1.0941802999004722,24,0,0,1,-2.7755575615628914e-17,-0.32,return,1.0071364000905305,67,-76,-2.7755575615628914e-17,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,1,7,1,-1,0,26,,train_dim1_2,28,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,5,29,,,,,,,30,,,,,,,,1384.585942399921,1384.585942399921,1384.585942399921,1384.585942399921,1384.585942399921,left,1.905056499876082,24,0,0,99,0.39999999999999997,-0.32,left,1.8113647000864148,,,,,1383.021736399969,1384.585942399921,0,-0.32,0.0,0.24,-0.32,0,0.12,0,-0.32,1382.2398785001133,1382.2398785001133,1382.2398785001133,1382.2398785001133,1382.2398785001133,1382.2398785001133,1382.2398785001133,1382.2398785001133,1382.2215795799625,0.885834899963811,return,0.7613880999851972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,1,7,1,-1,0,26,,train_dim1_2,28,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1386.4921957000624,1386.4921957000624,1386.4921957000624,1386.4921957000624,1386.4921957000624,return,0.44266450009308755,25,0,0,1,0.39999999999999997,-0.32,return,0.3583533000200987,67,-77,0.39999999999999997,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,0,5,0,-4,0,56,,train_dim1_2,29,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,8,30,,,,,,,30,,,,,,,,1391.123677900061,1391.123677900061,1391.123677900061,1391.123677900061,1391.123677900061,left,0.903754899976775,25,0,0,99,0.48000000000000004,-0.4,left,0.8119435000699013,,,,,1389.56040200009,1391.123677900061,0.4,-0.32,0.0,0.08,-0.32,0.4,0.44,0.4,-0.32,1388.5056428001262,1388.5056428001262,1388.5056428001262,1388.5056428001262,1388.5056428001262,1388.5056428001262,1388.5056428001262,1388.5056428001262,1388.493646909902,1.1693978998810053,return,1.0233930998947471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,0,5,0,-4,0,56,,train_dim1_2,29,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1392.028677500086,1392.028677500086,1392.028677500086,1392.028677500086,1392.028677500086,left,0.3602893000934273,25,0,0,99,0.4,-0.4,left,0.27616450004279613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,0,5,0,-4,0,56,,train_dim1_2,29,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1392.3957257999573,1392.3957257999573,1392.3957257999573,1392.3957257999573,1392.3957257999573,left,0.4254595001693815,25,0,0,99,0.32,-0.4,left,0.3461162999738008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,0,5,0,-4,0,56,,train_dim1_2,29,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1392.8291847999208,1392.8291847999208,1392.8291847999208,1392.8291847999208,1392.8291847999208,left,0.40934570017270744,25,0,0,99,0.24,-0.4,left,0.3236085001844913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,0,5,0,-4,0,56,,train_dim1_2,29,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1393.2457852999214,1393.2457852999214,1393.2457852999214,1393.2457852999214,1393.2457852999214,return,0.44337800005450845,26,0,0,1,0.24,-0.4,return,0.35479200002737343,67,-81,0.24,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,7,2,7,2,0,0,16,,train_dim1_2,30,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,56,9,31,,,,,,,30,,,,,,,,1397.68438589992,1397.68438589992,1397.68438589992,1397.68438589992,1397.68438589992,return,0.9845568998716772,27,0,0,1,0.4,-0.24,return,0.8932775999419391,67,-81,0.4,-0.24,1396.1158263999969,1397.68438589992,0.24,-0.4,0.0,0.32,-0.4,0.24,0.4,0.24,-0.4,1395.2562927999534,1395.2562927999534,1395.2562927999534,1395.2562927999534,1395.2562927999534,1395.2562927999534,1395.2562927999534,1395.2562927999534,1395.2491660099013,0.9693193000275642,return,0.8387551000341773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,,,,,,,,,,,30,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,7,32,21,0.7,2.0,2,1,2,30,0,conditions/schedules/train_y_first/red_square_00/bottom_right/inputTrain_3.1.xlsx,99,1,3,1,0,,,,,,,,,,,1,,,,,,,,,1401.00319580012,1402.5475167999975,0.4,-0.24,0.0,0.0,-0.24,0.4,0.4,0.4,-0.24,1400.2331870000344,1400.2331870000344,1400.2331870000344,1400.2331870000344,1400.2331870000344,1400.2331870000344,1400.2331870000344,1400.2331870000344,1400.2199325100055,0.8858764001633972,return,0.7400977001525462,0,0.9,0,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/bottom_right/instructions/Slide23.png,conditions/schedules/train_y_first/red_square_00/bottom_right/instructions/Audio23.wav,1402.5475167999975,1402.5380687900354,23,"[3.664919500006363, 19.083361000055447, 16.845070800045505, 19.350788000039756, 4.090259399963543, 4.452312899986282, 5.669567000120878, 12.082583900075406, 6.652478399919346, 7.045304599916562, 10.234379300149158, 13.620771100046113, 17.296947000082582, 16.411160900024697, 43.28045860002749, 21.640411800006405, 31.428353699855506, 7.292827299796045, 10.44589910004288, 12.241125199943781, 12.389302399940789, 30.66068339999765, 13.565518100047484]","[3.664926400175318, 0.014063100097700953, 0.00023830006830394268, 0.00021199998445808887, 0.03196529997512698, 0.06481960020028055, 0.016773200128227472, 0.06348769995383918, 0.05595379997976124, 0.04691560007631779, 0.030213099904358387, 13.620777199976146, 0.013976800022646785, 16.411168799968436, 0.00021350011229515076, 21.640419099945575, 0.027462099911645055, 0.013923099962994456, 0.04678440000861883, 12.241132299881428, 12.389309199992567, 30.66069020004943, 13.565525399986655]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/bottom_right/instructions/Slide24.png,conditions/schedules/train_y_first/red_square_00/bottom_right/instructions/Audio24.wav,1416.1850841999985,1416.1829098500311,24,"[3.664919500006363, 19.083361000055447, 16.845070800045505, 19.350788000039756, 4.090259399963543, 4.452312899986282, 5.669567000120878, 12.082583900075406, 6.652478399919346, 7.045304599916562, 10.234379300149158, 13.620771100046113, 17.296947000082582, 16.411160900024697, 43.28045860002749, 21.640411800006405, 31.428353699855506, 7.292827299796045, 10.44589910004288, 12.241125199943781, 12.389302399940789, 30.66068339999765, 13.565518100047484, 19.544853099854663]","[3.664926400175318, 0.014063100097700953, 0.00023830006830394268, 0.00021199998445808887, 0.03196529997512698, 0.06481960020028055, 0.016773200128227472, 0.06348769995383918, 0.05595379997976124, 0.04691560007631779, 0.030213099904358387, 13.620777199976146, 0.013976800022646785, 16.411168799968436, 0.00021350011229515076, 21.640419099945575, 0.027462099911645055, 0.013923099962994456, 0.04678440000861883, 12.241132299881428, 12.389309199992567, 30.66069020004943, 0.01438649999909103, 19.54485989990644]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
